iteration,rmse,datetime_start,datetime_complete,duration,metric,n_neighbors,state
226,4121.887446545337,2023-02-25 05:27:46.135358,2023-02-25 05:27:50.885881,0 days 00:00:04.750523,manhattan,6,COMPLETE
256,4121.887446545337,2023-02-25 05:30:08.060143,2023-02-25 05:30:12.783295,0 days 00:00:04.723152,chebyshev,6,COMPLETE
700,4121.887446545337,2023-02-25 06:05:47.124553,2023-02-25 06:05:51.925640,0 days 00:00:04.801087,chebyshev,6,COMPLETE
672,4121.887446545337,2023-02-25 06:03:31.949604,2023-02-25 06:03:36.760614,0 days 00:00:04.811010,chebyshev,6,COMPLETE
244,4121.887446545337,2023-02-25 05:29:11.241058,2023-02-25 05:29:16.012933,0 days 00:00:04.771875,chebyshev,6,COMPLETE
682,4121.887446545337,2023-02-25 06:04:20.214639,2023-02-25 06:04:25.054026,0 days 00:00:04.839387,manhattan,6,COMPLETE
438,4121.887446545337,2023-02-25 05:44:39.593758,2023-02-25 05:44:44.386260,0 days 00:00:04.792502,manhattan,6,COMPLETE
196,4121.887446545337,2023-02-25 05:25:23.846524,2023-02-25 05:25:28.985521,0 days 00:00:05.138997,chebyshev,6,COMPLETE
864,4121.887446545337,2023-02-25 06:19:09.027233,2023-02-25 06:19:13.915703,0 days 00:00:04.888470,manhattan,6,COMPLETE
95,4121.887446545337,2023-02-25 05:17:23.525275,2023-02-25 05:17:28.214818,0 days 00:00:04.689543,manhattan,6,COMPLETE
869,4121.887446545337,2023-02-25 06:19:33.561417,2023-02-25 06:19:38.398597,0 days 00:00:04.837180,manhattan,6,COMPLETE
874,4121.887446545337,2023-02-25 06:19:58.627069,2023-02-25 06:20:03.492776,0 days 00:00:04.865707,chebyshev,6,COMPLETE
878,4121.887446545337,2023-02-25 06:20:18.042564,2023-02-25 06:20:22.893641,0 days 00:00:04.851077,chebyshev,6,COMPLETE
886,4121.887446545337,2023-02-25 06:20:57.110320,2023-02-25 06:21:01.999051,0 days 00:00:04.888731,manhattan,6,COMPLETE
896,4121.887446545337,2023-02-25 06:21:45.993260,2023-02-25 06:21:50.863778,0 days 00:00:04.870518,manhattan,6,COMPLETE
901,4121.887446545337,2023-02-25 06:22:11.278695,2023-02-25 06:22:16.134888,0 days 00:00:04.856193,chebyshev,6,COMPLETE
909,4121.887446545337,2023-02-25 06:22:50.738581,2023-02-25 06:22:55.591096,0 days 00:00:04.852515,manhattan,6,COMPLETE
57,4121.887446545337,2023-02-25 05:14:23.022736,2023-02-25 05:14:27.708148,0 days 00:00:04.685412,manhattan,6,COMPLETE
922,4121.887446545337,2023-02-25 06:23:55.304471,2023-02-25 06:24:00.133584,0 days 00:00:04.829113,manhattan,6,COMPLETE
925,4121.887446545337,2023-02-25 06:24:09.764080,2023-02-25 06:24:14.630426,0 days 00:00:04.866346,manhattan,6,COMPLETE
931,4121.887446545337,2023-02-25 06:24:38.787667,2023-02-25 06:24:43.626173,0 days 00:00:04.838506,chebyshev,6,COMPLETE
934,4121.887446545337,2023-02-25 06:24:53.294008,2023-02-25 06:24:58.574994,0 days 00:00:05.280986,manhattan,6,COMPLETE
43,4121.887446545337,2023-02-25 05:13:16.169646,2023-02-25 05:13:20.930686,0 days 00:00:04.761040,manhattan,6,COMPLETE
939,4121.887446545337,2023-02-25 06:25:18.188373,2023-02-25 06:25:23.078487,0 days 00:00:04.890114,chebyshev,6,COMPLETE
947,4121.887446545337,2023-02-25 06:25:57.125530,2023-02-25 06:26:02.247288,0 days 00:00:05.121758,manhattan,6,COMPLETE
951,4121.887446545337,2023-02-25 06:26:16.865122,2023-02-25 06:26:21.733870,0 days 00:00:04.868748,manhattan,6,COMPLETE
959,4121.887446545337,2023-02-25 06:26:56.244253,2023-02-25 06:27:01.114736,0 days 00:00:04.870483,manhattan,6,COMPLETE
970,4121.887446545337,2023-02-25 06:27:51.430484,2023-02-25 06:27:56.335202,0 days 00:00:04.904718,manhattan,6,COMPLETE
979,4121.887446545337,2023-02-25 06:28:36.297082,2023-02-25 06:28:41.189429,0 days 00:00:04.892347,euclidean,6,COMPLETE
987,4121.887446545337,2023-02-25 06:29:15.508080,2023-02-25 06:29:20.411939,0 days 00:00:04.903859,chebyshev,6,COMPLETE
6,4121.887446545337,2023-02-25 05:10:25.696289,2023-02-25 05:10:29.971858,0 days 00:00:04.275569,euclidean,6,COMPLETE
992,4121.887446545337,2023-02-25 06:29:39.897249,2023-02-25 06:29:44.792122,0 days 00:00:04.894873,chebyshev,6,COMPLETE
996,4121.887446545337,2023-02-25 06:29:59.429020,2023-02-25 06:30:04.559799,0 days 00:00:05.130779,chebyshev,6,COMPLETE
856,4121.887446545337,2023-02-25 06:18:30.214925,2023-02-25 06:18:35.058307,0 days 00:00:04.843382,manhattan,6,COMPLETE
100,4121.887446545337,2023-02-25 05:17:47.527695,2023-02-25 05:17:52.237187,0 days 00:00:04.709492,manhattan,6,COMPLETE
107,4121.887446545337,2023-02-25 05:18:20.981679,2023-02-25 05:18:25.694531,0 days 00:00:04.712852,minkowski,6,COMPLETE
844,4121.887446545337,2023-02-25 06:17:30.532114,2023-02-25 06:17:35.392552,0 days 00:00:04.860438,manhattan,6,COMPLETE
733,4121.887446545337,2023-02-25 06:08:27.551201,2023-02-25 06:08:32.388658,0 days 00:00:04.837457,chebyshev,6,COMPLETE
742,4121.887446545337,2023-02-25 06:09:12.027596,2023-02-25 06:09:16.859186,0 days 00:00:04.831590,manhattan,6,COMPLETE
187,4121.887446545337,2023-02-25 05:24:41.279453,2023-02-25 05:24:45.999660,0 days 00:00:04.720207,chebyshev,6,COMPLETE
746,4121.887446545337,2023-02-25 06:09:31.262287,2023-02-25 06:09:36.217210,0 days 00:00:04.954923,minkowski,6,COMPLETE
183,4121.887446545337,2023-02-25 05:24:21.806670,2023-02-25 05:24:26.576774,0 days 00:00:04.770104,manhattan,6,COMPLETE
752,4121.887446545337,2023-02-25 06:10:00.493316,2023-02-25 06:10:05.323187,0 days 00:00:04.829871,chebyshev,6,COMPLETE
178,4121.887446545337,2023-02-25 05:23:58.274678,2023-02-25 05:24:02.981027,0 days 00:00:04.706349,euclidean,6,COMPLETE
174,4121.887446545337,2023-02-25 05:23:39.392195,2023-02-25 05:23:44.136263,0 days 00:00:04.744068,manhattan,6,COMPLETE
761,4121.887446545337,2023-02-25 06:10:44.144478,2023-02-25 06:10:49.019414,0 days 00:00:04.874936,manhattan,6,COMPLETE
771,4121.887446545337,2023-02-25 06:11:32.792599,2023-02-25 06:11:37.597931,0 days 00:00:04.805332,manhattan,6,COMPLETE
160,4121.887446545337,2023-02-25 05:22:32.327728,2023-02-25 05:22:37.070511,0 days 00:00:04.742783,manhattan,6,COMPLETE
779,4121.887446545337,2023-02-25 06:12:11.908086,2023-02-25 06:12:16.772193,0 days 00:00:04.864107,chebyshev,6,COMPLETE
729,4121.887446545337,2023-02-25 06:08:08.341640,2023-02-25 06:08:13.164294,0 days 00:00:04.822654,chebyshev,6,COMPLETE
784,4121.887446545337,2023-02-25 06:12:36.670496,2023-02-25 06:12:41.745328,0 days 00:00:05.074832,manhattan,6,COMPLETE
798,4121.887446545337,2023-02-25 06:13:44.903100,2023-02-25 06:13:49.730997,0 days 00:00:04.827897,manhattan,6,COMPLETE
143,4121.887446545337,2023-02-25 05:21:11.711140,2023-02-25 05:21:16.423072,0 days 00:00:04.711932,chebyshev,6,COMPLETE
803,4121.887446545337,2023-02-25 06:14:09.042519,2023-02-25 06:14:13.863000,0 days 00:00:04.820481,manhattan,6,COMPLETE
136,4121.887446545337,2023-02-25 05:20:38.787267,2023-02-25 05:20:43.471895,0 days 00:00:04.684628,chebyshev,6,COMPLETE
807,4121.887446545337,2023-02-25 06:14:28.393981,2023-02-25 06:14:33.221843,0 days 00:00:04.827862,manhattan,6,COMPLETE
130,4121.887446545337,2023-02-25 05:20:10.097893,2023-02-25 05:20:14.866692,0 days 00:00:04.768799,chebyshev,6,COMPLETE
812,4121.887446545337,2023-02-25 06:14:53.055517,2023-02-25 06:14:57.886369,0 days 00:00:04.830852,manhattan,6,COMPLETE
123,4121.887446545337,2023-02-25 05:19:36.928737,2023-02-25 05:19:41.680873,0 days 00:00:04.752136,chebyshev,6,COMPLETE
826,4121.887446545337,2023-02-25 06:16:01.260389,2023-02-25 06:16:06.114672,0 days 00:00:04.854283,chebyshev,6,COMPLETE
834,4121.887446545337,2023-02-25 06:16:41.088035,2023-02-25 06:16:45.927397,0 days 00:00:04.839362,manhattan,6,COMPLETE
114,4121.887446545337,2023-02-25 05:18:54.451762,2023-02-25 05:18:59.214697,0 days 00:00:04.762935,chebyshev,6,COMPLETE
840,4121.887446545337,2023-02-25 06:17:10.497607,2023-02-25 06:17:15.835094,0 days 00:00:05.337487,chebyshev,6,COMPLETE
789,4121.887446545337,2023-02-25 06:13:01.120616,2023-02-25 06:13:05.946213,0 days 00:00:04.825597,manhattan,6,COMPLETE
155,4121.887446545337,2023-02-25 05:22:08.793003,2023-02-25 05:22:13.479975,0 days 00:00:04.686972,manhattan,6,COMPLETE
718,4121.887446545337,2023-02-25 06:07:15.360174,2023-02-25 06:07:20.171359,0 days 00:00:04.811185,chebyshev,6,COMPLETE
376,4121.887446545337,2023-02-25 05:39:40.666945,2023-02-25 05:39:45.485827,0 days 00:00:04.818882,chebyshev,6,COMPLETE
627,4121.887446545337,2023-02-25 05:59:53.379780,2023-02-25 05:59:58.167998,0 days 00:00:04.788218,manhattan,6,COMPLETE
416,4121.887446545337,2023-02-25 05:42:53.630385,2023-02-25 05:42:58.391226,0 days 00:00:04.760841,manhattan,6,COMPLETE
517,4121.887446545337,2023-02-25 05:50:59.357751,2023-02-25 05:51:04.187523,0 days 00:00:04.829772,manhattan,6,COMPLETE
463,4121.887446545337,2023-02-25 05:46:39.389839,2023-02-25 05:46:44.184741,0 days 00:00:04.794902,manhattan,6,COMPLETE
261,4121.887446545337,2023-02-25 05:30:32.256679,2023-02-25 05:30:36.985793,0 days 00:00:04.729114,manhattan,6,COMPLETE
391,4121.887446545337,2023-02-25 05:40:52.272220,2023-02-25 05:40:57.062478,0 days 00:00:04.790258,manhattan,6,COMPLETE
622,4121.887446545337,2023-02-25 05:59:28.459592,2023-02-25 05:59:33.283658,0 days 00:00:04.824066,manhattan,6,COMPLETE
565,4121.887446545337,2023-02-25 05:54:53.366930,2023-02-25 05:54:58.160261,0 days 00:00:04.793331,manhattan,6,COMPLETE
293,4121.887446545337,2023-02-25 05:33:04.672773,2023-02-25 05:33:09.376630,0 days 00:00:04.703857,manhattan,6,COMPLETE
599,4121.887446545337,2023-02-25 05:57:37.051177,2023-02-25 05:57:41.871723,0 days 00:00:04.820546,manhattan,6,COMPLETE
512,4121.887446545337,2023-02-25 05:50:35.434540,2023-02-25 05:50:40.231269,0 days 00:00:04.796729,chebyshev,6,COMPLETE
498,4121.887446545337,2023-02-25 05:49:28.407825,2023-02-25 05:49:33.219248,0 days 00:00:04.811423,euclidean,6,COMPLETE
381,4121.887446545337,2023-02-25 05:40:04.770997,2023-02-25 05:40:09.525480,0 days 00:00:04.754483,manhattan,6,COMPLETE
472,4121.887446545337,2023-02-25 05:47:22.805205,2023-02-25 05:47:27.595396,0 days 00:00:04.790191,manhattan,6,COMPLETE
408,4121.887446545337,2023-02-25 05:42:15.015017,2023-02-25 05:42:19.863990,0 days 00:00:04.848973,chebyshev,6,COMPLETE
335,4121.887446545337,2023-02-25 05:36:24.112963,2023-02-25 05:36:28.860366,0 days 00:00:04.747403,manhattan,6,COMPLETE
299,4121.887446545337,2023-02-25 05:33:32.984842,2023-02-25 05:33:37.759994,0 days 00:00:04.775152,chebyshev,6,COMPLETE
310,4121.887446545337,2023-02-25 05:34:25.011052,2023-02-25 05:34:29.697226,0 days 00:00:04.686174,manhattan,6,COMPLETE
504,4121.887446545337,2023-02-25 05:49:57.148183,2023-02-25 05:50:01.944818,0 days 00:00:04.796635,minkowski,6,COMPLETE
477,4121.887446545337,2023-02-25 05:47:46.695737,2023-02-25 05:47:51.492660,0 days 00:00:04.796923,manhattan,6,COMPLETE
610,4121.887446545337,2023-02-25 05:58:29.750354,2023-02-25 05:58:34.544003,0 days 00:00:04.793649,manhattan,6,COMPLETE
304,4121.887446545337,2023-02-25 05:33:56.708990,2023-02-25 05:34:01.450233,0 days 00:00:04.741243,chebyshev,6,COMPLETE
483,4121.887446545337,2023-02-25 05:48:15.861989,2023-02-25 05:48:20.621151,0 days 00:00:04.759162,chebyshev,6,COMPLETE
329,4121.887446545337,2023-02-25 05:35:55.689361,2023-02-25 05:36:00.408166,0 days 00:00:04.718805,chebyshev,6,COMPLETE
570,4121.887446545337,2023-02-25 05:55:17.359372,2023-02-25 05:55:22.152825,0 days 00:00:04.793453,manhattan,6,COMPLETE
606,4121.887446545337,2023-02-25 05:58:10.608132,2023-02-25 05:58:15.390036,0 days 00:00:04.781904,manhattan,6,COMPLETE
370,4121.887446545337,2023-02-25 05:39:11.636836,2023-02-25 05:39:16.387178,0 days 00:00:04.750342,manhattan,6,COMPLETE
459,4121.887446545337,2023-02-25 05:46:20.124088,2023-02-25 05:46:24.903336,0 days 00:00:04.779248,manhattan,6,COMPLETE
434,4121.887446545337,2023-02-25 05:44:19.999369,2023-02-25 05:44:24.781017,0 days 00:00:04.781648,manhattan,6,COMPLETE
358,4121.887446545337,2023-02-25 05:38:14.172135,2023-02-25 05:38:18.910538,0 days 00:00:04.738403,manhattan,6,COMPLETE
442,4121.887446545337,2023-02-25 05:44:59.036173,2023-02-25 05:45:03.788890,0 days 00:00:04.752717,manhattan,6,COMPLETE
655,4121.887446545337,2023-02-25 06:02:09.520296,2023-02-25 06:02:14.337999,0 days 00:00:04.817703,chebyshev,6,COMPLETE
592,4121.887446545337,2023-02-25 05:57:03.228288,2023-02-25 05:57:08.020379,0 days 00:00:04.792091,euclidean,6,COMPLETE
547,4121.887446545337,2023-02-25 05:53:24.988460,2023-02-25 05:53:29.754455,0 days 00:00:04.765995,manhattan,6,COMPLETE
536,4121.887446545337,2023-02-25 05:52:31.973282,2023-02-25 05:52:36.778984,0 days 00:00:04.805702,manhattan,6,COMPLETE
272,4121.887446545337,2023-02-25 05:31:24.277046,2023-02-25 05:31:29.035898,0 days 00:00:04.758852,chebyshev,6,COMPLETE
429,4121.887446545337,2023-02-25 05:43:56.171104,2023-02-25 05:44:00.925202,0 days 00:00:04.754098,manhattan,6,COMPLETE
646,4121.887446545337,2023-02-25 06:01:26.081510,2023-02-25 06:01:30.890958,0 days 00:00:04.809448,manhattan,6,COMPLETE
553,4121.887446545337,2023-02-25 05:53:54.591656,2023-02-25 05:53:59.391505,0 days 00:00:04.799849,chebyshev,6,COMPLETE
354,4121.887446545337,2023-02-25 05:37:55.280907,2023-02-25 05:38:00.030329,0 days 00:00:04.749422,chebyshev,6,COMPLETE
322,4121.887446545337,2023-02-25 05:35:22.193510,2023-02-25 05:35:26.980935,0 days 00:00:04.787425,manhattan,6,COMPLETE
347,4121.887446545337,2023-02-25 05:37:21.712565,2023-02-25 05:37:26.482958,0 days 00:00:04.770393,manhattan,6,COMPLETE
452,4121.887446545337,2023-02-25 05:45:46.676752,2023-02-25 05:45:51.430393,0 days 00:00:04.753641,manhattan,6,COMPLETE
586,4121.887446545337,2023-02-25 05:56:34.264077,2023-02-25 05:56:39.083779,0 days 00:00:04.819702,chebyshev,6,COMPLETE
366,4121.887446545337,2023-02-25 05:38:52.617728,2023-02-25 05:38:57.366617,0 days 00:00:04.748889,manhattan,6,COMPLETE
279,4121.887446545337,2023-02-25 05:31:57.383511,2023-02-25 05:32:02.104227,0 days 00:00:04.720716,chebyshev,6,COMPLETE
525,4121.887446545337,2023-02-25 05:51:38.592127,2023-02-25 05:51:43.345325,0 days 00:00:04.753198,chebyshev,6,COMPLETE
637,4121.887446545337,2023-02-25 06:00:41.971263,2023-02-25 06:00:46.788685,0 days 00:00:04.817422,manhattan,6,COMPLETE
558,4121.887446545337,2023-02-25 05:54:18.908686,2023-02-25 05:54:23.853385,0 days 00:00:04.944699,manhattan,6,COMPLETE
283,4121.887446545337,2023-02-25 05:32:16.318165,2023-02-25 05:32:21.033869,0 days 00:00:04.715704,chebyshev,6,COMPLETE
634,4121.887446545337,2023-02-25 06:00:27.575985,2023-02-25 06:00:32.396053,0 days 00:00:04.820068,chebyshev,6,COMPLETE
496,4121.887446545337,2023-02-25 05:49:18.845762,2023-02-25 05:49:23.644333,0 days 00:00:04.798571,manhattan,6,COMPLETE
313,4121.887446545337,2023-02-25 05:34:39.150866,2023-02-25 05:34:43.972707,0 days 00:00:04.821841,chebyshev,6,COMPLETE
394,4121.887446545337,2023-02-25 05:41:06.508632,2023-02-25 05:41:11.282793,0 days 00:00:04.774161,chebyshev,6,COMPLETE
579,4121.887446545337,2023-02-25 05:56:00.710671,2023-02-25 05:56:05.489898,0 days 00:00:04.779227,manhattan,6,COMPLETE
326,4206.458287027927,2023-02-25 05:35:41.499792,2023-02-25 05:35:46.248964,0 days 00:00:04.749172,manhattan,7,COMPLETE
387,4206.458287027927,2023-02-25 05:40:33.218518,2023-02-25 05:40:37.988076,0 days 00:00:04.769558,manhattan,7,COMPLETE
830,4206.458287027927,2023-02-25 06:16:21.328767,2023-02-25 06:16:26.171291,0 days 00:00:04.842524,chebyshev,7,COMPLETE
574,4206.458287027927,2023-02-25 05:55:36.526345,2023-02-25 05:55:41.560681,0 days 00:00:05.034336,manhattan,7,COMPLETE
507,4206.458287027927,2023-02-25 05:50:11.508849,2023-02-25 05:50:16.289944,0 days 00:00:04.781095,manhattan,7,COMPLETE
758,4206.458287027927,2023-02-25 06:10:29.694978,2023-02-25 06:10:34.508174,0 days 00:00:04.813196,chebyshev,7,COMPLETE
343,4206.458287027927,2023-02-25 05:37:02.161185,2023-02-25 05:37:06.938730,0 days 00:00:04.777545,manhattan,7,COMPLETE
821,4206.458287027927,2023-02-25 06:15:36.873218,2023-02-25 06:15:41.703094,0 days 00:00:04.829876,manhattan,7,COMPLETE
128,4206.458287027927,2023-02-25 05:20:00.667045,2023-02-25 05:20:05.389312,0 days 00:00:04.722267,manhattan,7,COMPLETE
165,4206.458287027927,2023-02-25 05:22:55.974850,2023-02-25 05:23:00.699941,0 days 00:00:04.725091,manhattan,7,COMPLETE
775,4206.458287027927,2023-02-25 06:11:52.454609,2023-02-25 06:11:57.293219,0 days 00:00:04.838610,chebyshev,7,COMPLETE
529,4206.458287027927,2023-02-25 05:51:57.805895,2023-02-25 05:52:02.610503,0 days 00:00:04.804608,manhattan,7,COMPLETE
138,4206.458287027927,2023-02-25 05:20:48.134869,2023-02-25 05:20:52.884309,0 days 00:00:04.749440,manhattan,7,COMPLETE
153,4206.458287027927,2023-02-25 05:21:59.348983,2023-02-25 05:22:04.083829,0 days 00:00:04.734846,manhattan,7,COMPLETE
847,4206.458287027927,2023-02-25 06:17:45.103661,2023-02-25 06:17:49.966177,0 days 00:00:04.862516,chebyshev,7,COMPLETE
589,4206.458287027927,2023-02-25 05:56:48.647364,2023-02-25 05:56:53.585079,0 days 00:00:04.937715,manhattan,7,COMPLETE
725,4206.458287027927,2023-02-25 06:07:49.146316,2023-02-25 06:07:53.990172,0 days 00:00:04.843856,chebyshev,7,COMPLETE
93,4206.458287027927,2023-02-25 05:17:14.185733,2023-02-25 05:17:18.875195,0 days 00:00:04.689462,manhattan,7,COMPLETE
269,4206.458287027927,2023-02-25 05:31:10.087205,2023-02-25 05:31:14.843877,0 days 00:00:04.756672,manhattan,7,COMPLETE
652,4206.458287027927,2023-02-25 06:01:54.954907,2023-02-25 06:01:59.908890,0 days 00:00:04.953983,chebyshev,7,COMPLETE
976,4206.458287027927,2023-02-25 06:28:21.617574,2023-02-25 06:28:26.494850,0 days 00:00:04.877276,manhattan,7,COMPLETE
448,4206.458287027927,2023-02-25 05:45:27.625189,2023-02-25 05:45:32.400741,0 days 00:00:04.775552,manhattan,7,COMPLETE
962,4206.458287027927,2023-02-25 06:27:11.085482,2023-02-25 06:27:15.950219,0 days 00:00:04.864737,chebyshev,7,COMPLETE
676,4206.458287027927,2023-02-25 06:03:51.190026,2023-02-25 06:03:56.017455,0 days 00:00:04.827429,manhattan,7,COMPLETE
422,4206.458287027927,2023-02-25 05:43:22.130771,2023-02-25 05:43:26.890842,0 days 00:00:04.760071,euclidean,7,COMPLETE
686,4206.458287027927,2023-02-25 06:04:39.637979,2023-02-25 06:04:44.454786,0 days 00:00:04.816807,chebyshev,7,COMPLETE
41,4206.458287027927,2023-02-25 05:13:06.816587,2023-02-25 05:13:11.501356,0 days 00:00:04.684769,manhattan,7,COMPLETE
236,4206.458287027927,2023-02-25 05:28:33.543515,2023-02-25 05:28:38.302799,0 days 00:00:04.759284,chebyshev,7,COMPLETE
46,4206.458287027927,2023-02-25 05:13:30.258114,2023-02-25 05:13:34.911460,0 days 00:00:04.653346,chebyshev,7,COMPLETE
290,4206.458287027927,2023-02-25 05:32:50.236245,2023-02-25 05:32:55.269786,0 days 00:00:05.033541,chebyshev,7,COMPLETE
914,4206.458287027927,2023-02-25 06:23:15.663267,2023-02-25 06:23:20.515754,0 days 00:00:04.852487,chebyshev,7,COMPLETE
63,4206.458287027927,2023-02-25 05:14:51.143109,2023-02-25 05:14:55.797962,0 days 00:00:04.654853,manhattan,7,COMPLETE
616,4206.458287027927,2023-02-25 05:58:59.116053,2023-02-25 05:59:03.961405,0 days 00:00:04.845352,chebyshev,7,COMPLETE
55,4206.458287027927,2023-02-25 05:14:13.556629,2023-02-25 05:14:18.264829,0 days 00:00:04.708200,chebyshev,7,COMPLETE
84,4206.458287027927,2023-02-25 05:16:31.910845,2023-02-25 05:16:36.602074,0 days 00:00:04.691229,chebyshev,7,COMPLETE
198,4206.458287027927,2023-02-25 05:25:33.676018,2023-02-25 05:25:38.433402,0 days 00:00:04.757384,chebyshev,7,COMPLETE
488,4206.458287027927,2023-02-25 05:48:40.301399,2023-02-25 05:48:45.084497,0 days 00:00:04.783098,manhattan,7,COMPLETE
206,4206.458287027927,2023-02-25 05:26:11.344814,2023-02-25 05:26:16.071056,0 days 00:00:04.726242,chebyshev,7,COMPLETE
883,4206.458287027927,2023-02-25 06:20:42.560230,2023-02-25 06:20:47.423387,0 days 00:00:04.863157,manhattan,7,COMPLETE
541,4206.458287027927,2023-02-25 05:52:56.305431,2023-02-25 05:53:01.129503,0 days 00:00:04.824072,chebyshev,7,COMPLETE
405,4206.458287027927,2023-02-25 05:42:00.723980,2023-02-25 05:42:05.508369,0 days 00:00:04.784389,chebyshev,7,COMPLETE
893,4206.458287027927,2023-02-25 06:21:31.172279,2023-02-25 06:21:36.025037,0 days 00:00:04.852758,manhattan,7,COMPLETE
465,4276.457684983897,2023-02-25 05:46:48.942541,2023-02-25 05:46:53.730252,0 days 00:00:04.787711,manhattan,8,COMPLETE
432,4276.457684983897,2023-02-25 05:44:10.427165,2023-02-25 05:44:15.245767,0 days 00:00:04.818602,manhattan,8,COMPLETE
985,4276.457684983897,2023-02-25 06:29:05.515825,2023-02-25 06:29:10.603573,0 days 00:00:05.087748,chebyshev,8,COMPLETE
794,4276.457684983897,2023-02-25 06:13:25.317063,2023-02-25 06:13:30.154091,0 days 00:00:04.837028,chebyshev,8,COMPLETE
144,4276.457684983897,2023-02-25 05:21:16.423306,2023-02-25 05:21:21.147188,0 days 00:00:04.723882,chebyshev,8,COMPLETE
89,4276.457684983897,2023-02-25 05:16:55.435220,2023-02-25 05:17:00.120459,0 days 00:00:04.685239,manhattan,8,COMPLETE
804,4276.457684983897,2023-02-25 06:14:13.863616,2023-02-25 06:14:18.704770,0 days 00:00:04.841154,chebyshev,8,COMPLETE
862,4276.457684983897,2023-02-25 06:18:59.269666,2023-02-25 06:19:04.153003,0 days 00:00:04.883337,manhattan,8,COMPLETE
872,4276.457684983897,2023-02-25 06:19:48.177271,2023-02-25 06:19:53.202527,0 days 00:00:05.025256,chebyshev,8,COMPLETE
998,4276.457684983897,2023-02-25 06:30:09.423101,2023-02-25 06:30:14.322934,0 days 00:00:04.899833,chebyshev,8,COMPLETE
955,4276.457684983897,2023-02-25 06:26:36.446294,2023-02-25 06:26:41.319043,0 days 00:00:04.872749,euclidean,8,COMPLETE
454,4276.457684983897,2023-02-25 05:45:56.189713,2023-02-25 05:46:00.998912,0 days 00:00:04.809199,manhattan,8,COMPLETE
400,4276.457684983897,2023-02-25 05:41:36.721499,2023-02-25 05:41:41.519111,0 days 00:00:04.797612,manhattan,8,COMPLETE
110,4276.457684983897,2023-02-25 05:18:35.777026,2023-02-25 05:18:40.483522,0 days 00:00:04.706496,manhattan,8,COMPLETE
943,4276.457684983897,2023-02-25 06:25:37.639693,2023-02-25 06:25:42.535265,0 days 00:00:04.895572,manhattan,8,COMPLETE
475,4276.457684983897,2023-02-25 05:47:37.118172,2023-02-25 05:47:41.902498,0 days 00:00:04.784326,manhattan,8,COMPLETE
380,4276.457684983897,2023-02-25 05:40:00.013467,2023-02-25 05:40:04.770578,0 days 00:00:04.757111,chebyshev,8,COMPLETE
104,4276.457684983897,2023-02-25 05:18:06.469085,2023-02-25 05:18:11.136522,0 days 00:00:04.667437,manhattan,8,COMPLETE
369,4276.457684983897,2023-02-25 05:39:06.849931,2023-02-25 05:39:11.636418,0 days 00:00:04.786487,chebyshev,8,COMPLETE
79,4276.457684983897,2023-02-25 05:16:08.423609,2023-02-25 05:16:13.140156,0 days 00:00:04.716547,euclidean,8,COMPLETE
928,4276.457684983897,2023-02-25 06:24:24.262049,2023-02-25 06:24:29.101051,0 days 00:00:04.839002,chebyshev,8,COMPLETE
849,4276.457684983897,2023-02-25 06:17:54.801214,2023-02-25 06:17:59.711632,0 days 00:00:04.910418,chebyshev,8,COMPLETE
414,4276.457684983897,2023-02-25 05:42:44.084944,2023-02-25 05:42:48.887180,0 days 00:00:04.802236,manhattan,8,COMPLETE
117,4276.457684983897,2023-02-25 05:19:08.622490,2023-02-25 05:19:13.310153,0 days 00:00:04.687663,chebyshev,8,COMPLETE
493,4276.457684983897,2023-02-25 05:49:04.236161,2023-02-25 05:49:09.027911,0 days 00:00:04.791750,chebyshev,8,COMPLETE
514,4276.457684983897,2023-02-25 05:50:45.028302,2023-02-25 05:50:49.838628,0 days 00:00:04.810326,chebyshev,8,COMPLETE
918,4276.457684983897,2023-02-25 06:23:35.084547,2023-02-25 06:23:39.926136,0 days 00:00:04.841589,manhattan,8,COMPLETE
815,4276.457684983897,2023-02-25 06:15:07.865378,2023-02-25 06:15:12.719374,0 days 00:00:04.853996,chebyshev,8,COMPLETE
902,4276.457684983897,2023-02-25 06:22:16.135549,2023-02-25 06:22:21.054273,0 days 00:00:04.918724,manhattan,8,COMPLETE
658,4276.457684983897,2023-02-25 06:02:24.009696,2023-02-25 06:02:28.849358,0 days 00:00:04.839662,manhattan,8,COMPLETE
738,4276.457684983897,2023-02-25 06:08:52.243249,2023-02-25 06:08:57.083362,0 days 00:00:04.840113,chebyshev,8,COMPLETE
275,4276.457684983897,2023-02-25 05:31:38.449599,2023-02-25 05:31:43.218196,0 days 00:00:04.768597,euclidean,8,COMPLETE
252,4276.457684983897,2023-02-25 05:29:48.971967,2023-02-25 05:29:53.725896,0 days 00:00:04.753929,chebyshev,8,COMPLETE
716,4276.457684983897,2023-02-25 06:07:05.448654,2023-02-25 06:07:10.577913,0 days 00:00:05.129259,chebyshev,8,COMPLETE
563,4276.457684983897,2023-02-25 05:54:43.753585,2023-02-25 05:54:48.576526,0 days 00:00:04.822941,manhattan,8,COMPLETE
604,4276.457684983897,2023-02-25 05:58:00.997039,2023-02-25 05:58:05.836881,0 days 00:00:04.839842,manhattan,8,COMPLETE
307,4276.457684983897,2023-02-25 05:34:10.883257,2023-02-25 05:34:15.596829,0 days 00:00:04.713572,manhattan,8,COMPLETE
