iteration,rmse,datetime_start,datetime_complete,duration,alpha,fit_intercept,max_iter,normalize,selection,tol,state
905,4808.884104326068,2023-02-25 23:44:02.684603,2023-02-25 23:44:03.681951,0 days 00:00:00.997348,0.03688572474763173,True,1067150,False,cyclic,0.0045297791507493135,COMPLETE
238,4809.00568865969,2023-02-25 23:36:48.945884,2023-02-25 23:36:49.412945,0 days 00:00:00.467061,0.03566568956841886,True,4513194,False,random,0.00345752852438322,COMPLETE
726,4809.141319391073,2023-02-25 23:41:29.723400,2023-02-25 23:41:30.468297,0 days 00:00:00.744897,0.037171120668271815,True,1565694,False,cyclic,0.0021445038245435245,COMPLETE
868,4809.193242561678,2023-02-25 23:43:32.769002,2023-02-25 23:43:33.542294,0 days 00:00:00.773292,0.03663586446782842,True,1556355,False,random,0.0016940350528232033,COMPLETE
91,4809.638257892687,2023-02-25 23:35:52.030915,2023-02-25 23:35:52.362133,0 days 00:00:00.331218,0.03561875596548791,True,4143413,False,random,0.004564924848546017,COMPLETE
305,4809.640678370766,2023-02-25 23:37:16.830668,2023-02-25 23:37:17.475261,0 days 00:00:00.644593,0.03713453306166556,True,732912,False,cyclic,6.0901768757931396e-05,COMPLETE
821,4809.697152026294,2023-02-25 23:42:55.916474,2023-02-25 23:42:56.925814,0 days 00:00:01.009340,0.03730450657170142,True,1643857,False,cyclic,0.006692721637463982,COMPLETE
632,4809.876160573373,2023-02-25 23:40:00.545834,2023-02-25 23:40:01.108940,0 days 00:00:00.563106,0.037237865872538294,True,1270976,False,cyclic,0.008317004304744097,COMPLETE
280,4809.975670228866,2023-02-25 23:37:06.230652,2023-02-25 23:37:07.237739,0 days 00:00:01.007087,0.03742174779140552,True,845044,False,cyclic,2.8053394884372702e-05,COMPLETE
999,4810.351658241858,2023-02-25 23:45:20.048681,2023-02-25 23:45:20.837798,0 days 00:00:00.789117,0.03802925755000709,True,789129,False,cyclic,0.0022256570772067456,COMPLETE
744,4810.605343014596,2023-02-25 23:41:41.421541,2023-02-25 23:41:42.080135,0 days 00:00:00.658594,0.038095981508678683,True,3826834,False,cyclic,0.005118005982893303,COMPLETE
706,4810.771174103218,2023-02-25 23:41:17.668032,2023-02-25 23:41:18.268013,0 days 00:00:00.599981,0.03809127229124811,True,3059491,False,cyclic,0.006847079681146187,COMPLETE
251,4810.874942092316,2023-02-25 23:36:54.504406,2023-02-25 23:36:54.872240,0 days 00:00:00.367834,0.03832060815102895,True,511640,False,cyclic,0.004469977742696793,COMPLETE
770,4811.0043952094975,2023-02-25 23:42:00.054112,2023-02-25 23:42:01.189447,0 days 00:00:01.135335,0.03812530128970759,True,9154346,False,cyclic,4.755888395370455e-05,COMPLETE
455,4811.183879156532,2023-02-25 23:38:26.199941,2023-02-25 23:38:26.644495,0 days 00:00:00.444554,0.03789264494403175,True,4574082,False,cyclic,0.010456317554069984,COMPLETE
221,4811.21953082234,2023-02-25 23:36:39.812316,2023-02-25 23:36:40.291910,0 days 00:00:00.479594,0.03782431995081513,True,4263866,False,random,0.0025391735591582666,COMPLETE
