iteration,rmse,datetime_start,datetime_complete,duration,C,change_tol,epsilon,grad_tol,lbfgs_memory,linesearch_max_iter,max_iter,penatly,state
920,7530.22667115099,2023-02-26 00:01:08.182126,2023-02-26 00:01:08.940123,0 days 00:00:00.757997,11.5,0.0001115453671241032,1.2,0.05220495113417768,11,2869,990284,l1,COMPLETE
915,7530.263653909694,2023-02-26 00:01:03.735726,2023-02-26 00:01:04.501332,0 days 00:00:00.765606,11.9,0.0048050581763367005,1.1,0.038959293866380126,11,2789,2772016,l1,COMPLETE
30,7583.7455603545895,2023-02-25 23:52:15.903548,2023-02-25 23:52:16.124626,0 days 00:00:00.221078,14.8,0.09241302877763097,1.4,0.014902871179253194,11,2561,4568877,l1,COMPLETE
936,7584.32241608928,2023-02-26 00:01:21.771399,2023-02-26 00:01:22.533304,0 days 00:00:00.761905,12.100000000000001,0.05250275463536669,1.1,0.016503361584166012,11,2880,2347646,l1,COMPLETE
586,7585.196806584544,2023-02-25 23:56:41.925252,2023-02-25 23:56:42.455800,0 days 00:00:00.530548,11.4,0.08695653658148415,1.2,0.0018777767228842796,11,2807,1295292,l1,COMPLETE
997,7585.196806584544,2023-02-26 00:02:16.427940,2023-02-26 00:02:17.252282,0 days 00:00:00.824342,11.3,0.049601518164872405,1.2,0.004620442362516231,11,2811,1129557,l1,COMPLETE
970,7585.196806584544,2023-02-26 00:01:51.753106,2023-02-26 00:01:52.620931,0 days 00:00:00.867825,11.3,0.06851975470600477,1.2,0.008613603251956571,11,2869,9281402,l1,COMPLETE
597,7585.196806584544,2023-02-25 23:56:48.745701,2023-02-25 23:56:49.368683,0 days 00:00:00.622982,11.5,0.07729621526917659,1.2,0.0035521211183620442,11,2837,2262680,l1,COMPLETE
522,7585.196806584544,2023-02-25 23:55:59.817488,2023-02-25 23:56:00.320420,0 days 00:00:00.502932,11.2,0.06852461942957497,1.2,0.006102724625751326,11,2830,1459420,l1,COMPLETE
628,7585.196972074691,2023-02-25 23:57:10.711732,2023-02-25 23:57:11.344277,0 days 00:00:00.632545,11.100000000000001,0.052918137596993146,1.2,0.007081833672911122,11,2782,1687006,l1,COMPLETE
529,7585.196972074691,2023-02-25 23:56:04.232090,2023-02-25 23:56:04.810389,0 days 00:00:00.578299,10.9,0.05670790966360959,1.2,0.0017368812214245547,11,2781,2478755,l1,COMPLETE
571,7585.196972074691,2023-02-25 23:56:32.163717,2023-02-25 23:56:32.788815,0 days 00:00:00.625098,11.100000000000001,0.051442405410745705,1.2,0.004231060407304028,11,2773,2190048,l1,COMPLETE
9,7850.682282405743,2023-02-25 23:52:11.781240,2023-02-25 23:52:11.949767,0 days 00:00:00.168527,10.1,0.07419776102847732,1.5,0.08584284922733616,15,2915,8498601,l2,COMPLETE
1,7850.682282405743,2023-02-25 23:52:10.549804,2023-02-25 23:52:10.693365,0 days 00:00:00.143561,8.0,0.07663116023526698,1.5,0.09824689271485353,24,2218,7316252,l2,COMPLETE
0,7853.080669588964,2023-02-25 23:52:10.401742,2023-02-25 23:52:10.549573,0 days 00:00:00.147831,14.7,0.05533734066919056,1.4,0.09668066969471163,22,2401,1666608,l2,COMPLETE
203,7853.080669588964,2023-02-25 23:53:08.123739,2023-02-25 23:53:08.467031,0 days 00:00:00.343292,14.100000000000001,0.04156549647011947,1.4,0.07983644273596671,12,2294,4795476,l2,COMPLETE
505,8837.24948995073,2023-02-25 23:55:49.617575,2023-02-25 23:55:50.110035,0 days 00:00:00.492460,10.7,0.0001504077963328918,1.2,0.08926994446134667,10,2749,1868572,l1,COMPLETE
996,8837.24948995073,2023-02-26 00:02:15.619565,2023-02-26 00:02:16.427178,0 days 00:00:00.807613,10.2,0.08218502537865227,1.2,0.07667932834555234,23,2823,1493539,l1,COMPLETE
355,8837.24948995073,2023-02-25 23:54:23.005982,2023-02-25 23:54:23.413144,0 days 00:00:00.407162,10.7,0.0005046036805769847,1.2,0.09639356624561664,10,2785,1860922,l1,COMPLETE
388,8837.24948995073,2023-02-25 23:54:43.589141,2023-02-25 23:54:44.074702,0 days 00:00:00.485561,10.9,0.002047009785510672,1.2,0.06635737302096177,10,2805,1222920,l1,COMPLETE
402,8837.24948995073,2023-02-25 23:54:51.478620,2023-02-25 23:54:51.899049,0 days 00:00:00.420429,11.100000000000001,0.005096709605283264,1.2,0.08562095032522313,10,2793,2146057,l1,COMPLETE
977,8837.24948995073,2023-02-26 00:01:58.715156,2023-02-26 00:01:59.511358,0 days 00:00:00.796202,10.6,0.007072619808600083,1.2,0.09689481498402985,23,2968,2167555,l1,COMPLETE
976,8837.24948995073,2023-02-26 00:01:57.665452,2023-02-26 00:01:58.714516,0 days 00:00:01.049064,10.8,0.08514360060125964,1.2,0.08606696024572885,23,2957,2224819,l1,COMPLETE
552,8837.24948995073,2023-02-25 23:56:20.215014,2023-02-25 23:56:20.974214,0 days 00:00:00.759200,11.0,0.003910143631441528,1.2,0.0668847160767441,22,2855,2090135,l1,COMPLETE
973,8837.24948995073,2023-02-26 00:01:54.250076,2023-02-26 00:01:55.053723,0 days 00:00:00.803647,11.5,0.04119774716868137,1.2,0.06360987207655641,11,2852,1785386,l1,COMPLETE
537,8837.24948995073,2023-02-25 23:56:09.998390,2023-02-25 23:56:10.595942,0 days 00:00:00.597552,11.2,0.07369269289062075,1.2,0.09637826182097042,24,2810,2347229,l1,COMPLETE
407,8837.24948995073,2023-02-25 23:54:53.975359,2023-02-25 23:54:54.389311,0 days 00:00:00.413952,10.8,0.0001351868600472959,1.2,0.07426642977262882,10,2768,1821782,l1,COMPLETE
445,8837.24948995073,2023-02-25 23:55:14.872588,2023-02-25 23:55:15.347371,0 days 00:00:00.474783,11.0,0.05303766291768028,1.2,0.06695587119740656,17,2798,2068015,l1,COMPLETE
451,8837.24948995073,2023-02-25 23:55:18.176440,2023-02-25 23:55:18.675374,0 days 00:00:00.498934,11.2,0.051221081336841744,1.2,0.08269826336345448,14,2755,2108602,l1,COMPLETE
458,8837.24948995073,2023-02-25 23:55:22.138301,2023-02-25 23:55:22.613272,0 days 00:00:00.474971,11.2,0.005889692893341242,1.2,0.06401698859355504,10,2788,1681819,l1,COMPLETE
460,8837.24948995073,2023-02-25 23:55:23.449857,2023-02-25 23:55:23.941705,0 days 00:00:00.491848,10.9,0.00010733197611265551,1.2,0.0914269656287995,10,2853,1453550,l1,COMPLETE
487,8837.24948995073,2023-02-25 23:55:38.627863,2023-02-25 23:55:39.119206,0 days 00:00:00.491343,11.100000000000001,0.00012035977163100779,1.2,0.07730987609769098,10,2843,25229,l1,COMPLETE
497,8837.24948995073,2023-02-25 23:55:44.323905,2023-02-25 23:55:44.872362,0 days 00:00:00.548457,11.5,0.006008463034919906,1.2,0.0739865147761059,10,2823,1544271,l1,COMPLETE
933,8837.24948995073,2023-02-26 00:01:19.202264,2023-02-26 00:01:19.945728,0 days 00:00:00.743464,11.7,0.040987176848971955,1.2,0.06467639874786461,10,2814,1235614,l1,COMPLETE
557,8837.24948995073,2023-02-25 23:56:23.164850,2023-02-25 23:56:23.730252,0 days 00:00:00.565402,10.8,0.0836813821598733,1.2,0.08085613046091732,21,2888,2326512,l1,COMPLETE
812,8837.24948995073,2023-02-25 23:59:32.027045,2023-02-25 23:59:32.690600,0 days 00:00:00.663555,11.2,0.0018083782772743322,1.2,0.08039897795593426,21,2856,1546637,l1,COMPLETE
561,8837.24948995073,2023-02-25 23:56:25.506772,2023-02-25 23:56:26.086938,0 days 00:00:00.580166,11.0,0.002057091772334289,1.2,0.07023771166738445,10,2770,1964834,l1,COMPLETE
649,8837.24948995073,2023-02-25 23:57:25.188040,2023-02-25 23:57:25.776819,0 days 00:00:00.588779,11.100000000000001,0.00010728925324586928,1.2,0.06902185280451603,15,2790,2408171,l1,COMPLETE
651,8837.24948995073,2023-02-25 23:57:26.404632,2023-02-25 23:57:26.988702,0 days 00:00:00.584070,11.3,0.08919784131048966,1.2,0.09083439767963658,21,2815,1825845,l1,COMPLETE
667,8837.24948995073,2023-02-25 23:57:37.379516,2023-02-25 23:57:38.279118,0 days 00:00:00.899602,8.2,0.002145161413575322,1.2,0.07352444590232793,25,2878,1832744,l1,COMPLETE
669,8837.24948995073,2023-02-25 23:57:38.930576,2023-02-25 23:57:39.562538,0 days 00:00:00.631962,11.0,0.015131666935792421,1.2,0.07554009287425051,10,2832,2171232,l1,COMPLETE
670,8837.24948995073,2023-02-25 23:57:39.563134,2023-02-25 23:57:40.185730,0 days 00:00:00.622596,10.7,0.007235730250490234,1.2,0.08895781029484608,19,2806,1720979,l1,COMPLETE
676,8837.24948995073,2023-02-25 23:57:44.875912,2023-02-25 23:57:45.431825,0 days 00:00:00.555913,10.0,0.004124737352706077,1.2,0.08046043140820308,21,2783,1709290,l1,COMPLETE
689,8837.24948995073,2023-02-25 23:57:54.567200,2023-02-25 23:57:55.494316,0 days 00:00:00.927116,10.8,0.0016664640741103553,1.2,0.07052201744422616,23,2879,834904,l1,COMPLETE
693,8837.24948995073,2023-02-25 23:57:58.702529,2023-02-25 23:57:59.342538,0 days 00:00:00.640009,10.4,0.06023190703341069,1.2,0.07358226691643849,23,2875,2268507,l1,COMPLETE
711,8837.24948995073,2023-02-25 23:58:11.203808,2023-02-25 23:58:11.806145,0 days 00:00:00.602337,10.9,0.04476833204627442,1.2,0.09346564318004913,22,2860,1867445,l1,COMPLETE
743,8837.24948995073,2023-02-25 23:58:39.058865,2023-02-25 23:58:39.717500,0 days 00:00:00.658635,10.7,0.0029781591725701337,1.2,0.0969741009921622,21,2901,2106936,l1,COMPLETE
847,8837.24948995073,2023-02-26 00:00:04.741858,2023-02-26 00:00:05.462290,0 days 00:00:00.720432,11.100000000000001,0.06737160475554341,1.2,0.09521702367420443,22,2809,2088728,l1,COMPLETE
745,8837.24948995073,2023-02-25 23:58:40.417400,2023-02-25 23:58:41.096814,0 days 00:00:00.679414,10.6,0.08624835931567187,1.2,0.08221904711007715,21,2858,1582895,l1,COMPLETE
748,8837.24948995073,2023-02-25 23:58:42.783223,2023-02-25 23:58:43.464919,0 days 00:00:00.681696,10.4,0.07464363543664582,1.2,0.09300282610588,19,2804,1762399,l1,COMPLETE
840,8837.24948995073,2023-02-25 23:59:59.053333,2023-02-25 23:59:59.709291,0 days 00:00:00.655958,11.100000000000001,0.0334477916131702,1.2,0.0785663828487681,22,2783,2662989,l1,COMPLETE
829,8837.24948995073,2023-02-25 23:59:48.442113,2023-02-25 23:59:49.436121,0 days 00:00:00.994008,11.100000000000001,0.09737518239010642,1.2,0.08477114231231953,21,2777,2848867,l1,COMPLETE
821,8837.24948995073,2023-02-25 23:59:39.763828,2023-02-25 23:59:40.727631,0 days 00:00:00.963803,11.100000000000001,0.001953499797442834,1.2,0.08628862850367135,21,2728,1333944,l1,COMPLETE
802,8837.24948995073,2023-02-25 23:59:24.593720,2023-02-25 23:59:25.307998,0 days 00:00:00.714278,10.3,0.04448784677367935,1.2,0.07119791129494443,21,2817,2586783,l1,COMPLETE
806,8837.24948995073,2023-02-25 23:59:27.559807,2023-02-25 23:59:28.575440,0 days 00:00:01.015633,11.2,0.00011310449368840208,1.2,0.08409781396463278,21,2825,2360426,l1,COMPLETE
817,8837.24948995073,2023-02-25 23:59:35.815689,2023-02-25 23:59:36.475316,0 days 00:00:00.659627,11.3,0.016252395457626804,1.2,0.07595688258468831,24,2801,2682784,l1,COMPLETE
647,8837.24948995073,2023-02-25 23:57:24.022896,2023-02-25 23:57:24.591401,0 days 00:00:00.568505,11.4,0.06763899668075014,1.2,0.07612718775682481,24,2809,2026624,l1,COMPLETE
644,8837.24948995073,2023-02-25 23:57:22.079002,2023-02-25 23:57:22.624974,0 days 00:00:00.545972,11.2,0.005166720588764276,1.2,0.08639692888727427,23,2793,2220442,l1,COMPLETE
673,8837.24948995073,2023-02-25 23:57:42.730805,2023-02-25 23:57:43.296599,0 days 00:00:00.565794,11.100000000000001,0.0017872749281615237,1.2,0.07978497013319179,21,2813,2343228,l1,COMPLETE
584,8837.24948995073,2023-02-25 23:56:40.567141,2023-02-25 23:56:41.097437,0 days 00:00:00.530296,10.8,0.00010349820302290817,1.2,0.06910666400997538,10,2798,667972,l1,COMPLETE
592,8837.24948995073,2023-02-25 23:56:45.683829,2023-02-25 23:56:46.272681,0 days 00:00:00.588852,10.0,0.02098081058882055,1.2,0.08649837541447201,11,2745,1229578,l1,COMPLETE
583,8837.24948995073,2023-02-25 23:56:40.032883,2023-02-25 23:56:40.566609,0 days 00:00:00.533726,10.2,0.025680864028499402,1.2,0.08172367787208853,10,2563,964776,l1,COMPLETE
622,8837.24948995073,2023-02-25 23:57:06.425791,2023-02-25 23:57:07.007536,0 days 00:00:00.581745,11.100000000000001,0.0021438118146296973,1.2,0.07201528403421804,10,2779,1255367,l1,COMPLETE
631,8837.24948995073,2023-02-25 23:57:12.595834,2023-02-25 23:57:13.212141,0 days 00:00:00.616307,10.9,0.0295566444117649,1.2,0.07761964373938623,10,2753,1905908,l1,COMPLETE
606,8837.24948995073,2023-02-25 23:56:55.106385,2023-02-25 23:56:55.932018,0 days 00:00:00.825633,10.9,0.026003663544712025,1.2,0.09796619436072003,10,2811,1868433,l1,COMPLETE
632,8837.24948995073,2023-02-25 23:57:13.212751,2023-02-25 23:57:13.828148,0 days 00:00:00.615397,11.2,0.013399781674550486,1.2,0.09490608746817863,11,2882,1411887,l1,COMPLETE
634,8837.24948995073,2023-02-25 23:57:14.466396,2023-02-25 23:57:15.080448,0 days 00:00:00.614052,10.3,0.0036855068451196837,1.2,0.06601718304053601,10,2787,2275369,l1,COMPLETE
573,8837.24948995073,2023-02-25 23:56:33.379935,2023-02-25 23:56:33.960939,0 days 00:00:00.581004,10.7,0.0037886229182986517,1.2,0.06318751853503841,22,2878,2012872,l1,COMPLETE
582,8837.24948995073,2023-02-25 23:56:39.485611,2023-02-25 23:56:40.032456,0 days 00:00:00.546845,10.3,0.0018545734706435799,1.2,0.06407632661172716,10,2763,403269,l1,COMPLETE
581,8837.24948995073,2023-02-25 23:56:38.982721,2023-02-25 23:56:39.485164,0 days 00:00:00.502443,9.7,0.006092994724560351,1.2,0.07855211600291452,11,2777,1313341,l1,COMPLETE
285,8837.25304298323,2023-02-25 23:53:40.656512,2023-02-25 23:53:41.012630,0 days 00:00:00.356118,13.0,0.017104521201620395,1.4,0.0706874374541975,12,2402,3902514,l1,COMPLETE
531,8837.264644633717,2023-02-25 23:56:05.836043,2023-02-25 23:56:06.377232,0 days 00:00:00.541189,11.4,0.08116131431021081,1.1,0.0843164387924298,15,2743,1507564,l1,COMPLETE
763,8837.264644633717,2023-02-25 23:58:54.768285,2023-02-25 23:58:55.400703,0 days 00:00:00.632418,8.9,0.06644363561597635,1.1,0.0714049550001768,20,2807,2502780,l1,COMPLETE
764,8837.264644633717,2023-02-25 23:58:55.401254,2023-02-25 23:58:56.091887,0 days 00:00:00.690633,10.7,0.0020056362480966694,1.1,0.06529490963774917,21,2781,2873625,l1,COMPLETE
767,8837.264644633717,2023-02-25 23:58:57.831674,2023-02-25 23:58:58.514408,0 days 00:00:00.682734,10.9,0.0047981062495832056,1.1,0.06574642586748027,20,2797,2948631,l1,COMPLETE
799,8837.264644633717,2023-02-25 23:59:22.381554,2023-02-25 23:59:23.084561,0 days 00:00:00.703007,11.2,0.03141785017639199,1.1,0.0916379538913775,21,2835,1982034,l1,COMPLETE
768,8837.264644633717,2023-02-25 23:58:58.515011,2023-02-25 23:58:59.198705,0 days 00:00:00.683694,10.0,0.0017516781963700628,1.1,0.09587486737184231,21,2912,2390590,l1,COMPLETE
772,8837.264644633717,2023-02-25 23:59:01.397647,2023-02-25 23:59:02.078805,0 days 00:00:00.681158,11.2,0.07940338224393612,1.1,0.08298298281374197,20,2813,2749814,l1,COMPLETE
780,8837.264644633717,2023-02-25 23:59:08.081287,2023-02-25 23:59:08.728640,0 days 00:00:00.647353,10.6,0.01206819071838302,1.1,0.08767060555393522,21,2803,1904918,l1,COMPLETE
781,8837.264644633717,2023-02-25 23:59:08.729142,2023-02-25 23:59:09.635454,0 days 00:00:00.906312,10.8,0.004943695717082122,1.1,0.07438206171861675,18,2833,2941072,l1,COMPLETE
928,8837.264644633717,2023-02-26 00:01:15.190430,2023-02-26 00:01:15.985954,0 days 00:00:00.795524,11.100000000000001,0.02440248410525265,1.1,0.08325696013379047,14,2801,1841452,l1,COMPLETE
910,8837.264644633717,2023-02-26 00:00:58.852982,2023-02-26 00:00:59.553502,0 days 00:00:00.700520,11.3,0.001880973692325334,1.1,0.06898059641559062,17,2998,1890840,l1,COMPLETE
786,8837.264644633717,2023-02-25 23:59:12.740551,2023-02-25 23:59:13.366861,0 days 00:00:00.626310,10.9,0.0019654804088420443,1.1,0.0681059253940627,21,2897,2354744,l1,COMPLETE
790,8837.264644633717,2023-02-25 23:59:15.415575,2023-02-25 23:59:16.326296,0 days 00:00:00.910721,10.9,0.0001008592398221743,1.1,0.0927296281347515,20,2660,2681272,l1,COMPLETE
794,8837.264644633717,2023-02-25 23:59:18.448870,2023-02-25 23:59:19.171708,0 days 00:00:00.722838,9.4,0.0032571687806841926,1.1,0.0941666202003683,23,2881,2231908,l1,COMPLETE
795,8837.264644633717,2023-02-25 23:59:19.172466,2023-02-25 23:59:19.890300,0 days 00:00:00.717834,11.0,0.02263590823978371,1.1,0.07828884461274108,21,2768,1999466,l1,COMPLETE
8,8837.264644633717,2023-02-25 23:52:11.648410,2023-02-25 23:52:11.780999,0 days 00:00:00.132589,10.9,0.0973748265930811,1.1,0.08898346372537459,17,2737,9654454,l1,COMPLETE
783,8837.264644633717,2023-02-25 23:59:10.649979,2023-02-25 23:59:11.282060,0 days 00:00:00.632081,10.2,0.020699262440985414,1.1,0.06708967208318307,22,2874,2509326,l1,COMPLETE
870,8837.264644633717,2023-02-26 00:00:25.992389,2023-02-26 00:00:26.762549,0 days 00:00:00.770160,12.100000000000001,0.01395280655823516,1.1,0.091607149670416,16,2988,1270702,l1,COMPLETE
844,8837.264644633717,2023-02-26 00:00:01.877471,2023-02-26 00:00:02.606649,0 days 00:00:00.729178,11.100000000000001,0.02768942519702554,1.1,0.08843877402756503,20,2800,2477246,l1,COMPLETE
949,8837.264644633717,2023-02-26 00:01:33.578639,2023-02-26 00:01:34.352328,0 days 00:00:00.773689,11.100000000000001,0.05934998189458248,1.1,0.09569216164327633,23,2958,1525299,l1,COMPLETE
951,8837.264644633717,2023-02-26 00:01:35.289745,2023-02-26 00:01:36.091578,0 days 00:00:00.801833,8.3,0.004174806571877472,1.1,0.06524605913366814,23,2924,1453022,l1,COMPLETE
953,8837.264644633717,2023-02-26 00:01:36.924679,2023-02-26 00:01:37.702153,0 days 00:00:00.777474,11.3,0.0001506993474982237,1.1,0.09797145806102661,23,2912,1829577,l1,COMPLETE
955,8837.264644633717,2023-02-26 00:01:38.531136,2023-02-26 00:01:39.608787,0 days 00:00:01.077651,10.9,0.07588312678797354,1.1,0.08940460019399343,23,2959,1393685,l1,COMPLETE
863,8837.264644633717,2023-02-26 00:00:19.065584,2023-02-26 00:00:19.745065,0 days 00:00:00.679481,11.7,0.0049975479194399675,1.1,0.08984013062881671,25,2881,1696035,l1,COMPLETE
862,8837.264644633717,2023-02-26 00:00:18.382808,2023-02-26 00:00:19.064913,0 days 00:00:00.682105,11.5,0.031539488118706376,1.1,0.0720790678689401,25,2918,1770991,l1,COMPLETE
882,8837.264644633717,2023-02-26 00:00:35.650069,2023-02-26 00:00:36.353129,0 days 00:00:00.703060,11.8,0.00015691491761656202,1.1,0.08519826987782753,14,2920,1386931,l1,COMPLETE
884,8837.264644633717,2023-02-26 00:00:37.349042,2023-02-26 00:00:38.046247,0 days 00:00:00.697205,11.7,0.005522218873439558,1.1,0.07016977886007784,15,2933,807078,l1,COMPLETE
758,8837.264644633717,2023-02-25 23:58:51.578738,2023-02-25 23:58:52.198654,0 days 00:00:00.619916,11.0,0.030156958742163283,1.1,0.09979788151663856,21,2805,3253318,l1,COMPLETE
907,8837.264644633717,2023-02-26 00:00:56.516490,2023-02-26 00:00:57.321714,0 days 00:00:00.805224,11.8,0.087605084863772,1.1,0.07309050724133821,18,2837,7240195,l1,COMPLETE
895,8837.264644633717,2023-02-26 00:00:46.157991,2023-02-26 00:00:46.967682,0 days 00:00:00.809691,11.5,0.08845136812038604,1.1,0.06750025413804203,15,2819,1090515,l1,COMPLETE
897,8837.264644633717,2023-02-26 00:00:47.788933,2023-02-26 00:00:48.552178,0 days 00:00:00.763245,12.5,0.05663311046061164,1.1,0.08139019620194662,15,2897,1462244,l1,COMPLETE
708,8837.264644633717,2023-02-25 23:58:08.929453,2023-02-25 23:58:09.534095,0 days 00:00:00.604642,11.2,0.015124486621874952,1.1,0.07652757371136695,22,2901,1223756,l1,COMPLETE
900,8837.264644633717,2023-02-26 00:00:50.445653,2023-02-26 00:00:51.200197,0 days 00:00:00.754544,11.100000000000001,0.02753934895242764,1.1,0.06434937426475662,23,2783,2191384,l1,COMPLETE
738,8837.264644633717,2023-02-25 23:58:35.267035,2023-02-25 23:58:36.242275,0 days 00:00:00.975240,10.7,0.09002021127265944,1.1,0.08754789682044864,22,2864,2454076,l1,COMPLETE
903,8837.264644633717,2023-02-26 00:00:52.818457,2023-02-26 00:00:53.585551,0 days 00:00:00.767094,11.2,0.04869166647930038,1.1,0.07859797054719862,23,2869,1062460,l1,COMPLETE
971,8837.264644633717,2023-02-26 00:01:52.621661,2023-02-26 00:01:53.432139,0 days 00:00:00.810478,11.0,0.033186137675831,1.1,0.08026822876615052,10,2828,590654,l1,COMPLETE
873,8837.264644633717,2023-02-26 00:00:28.298127,2023-02-26 00:00:29.042384,0 days 00:00:00.744257,11.9,0.0033016195129554338,1.1,0.06377384632813958,15,2941,968396,l1,COMPLETE
889,8837.264644633717,2023-02-26 00:00:41.333290,2023-02-26 00:00:42.042391,0 days 00:00:00.709101,11.3,0.0020688903690169254,1.1,0.06257815531845107,24,2982,798131,l1,COMPLETE
684,8837.268571173294,2023-02-25 23:57:51.215853,2023-02-25 23:57:51.867712,0 days 00:00:00.651859,10.6,0.03151570646211898,1.0,0.06851384957998932,23,2837,2558341,l1,COMPLETE
645,8837.268571173294,2023-02-25 23:57:22.625484,2023-02-25 23:57:23.434312,0 days 00:00:00.808828,10.7,0.0021257125034539817,1.0,0.08365621468372211,24,2912,2598286,l1,COMPLETE
288,8837.276498303228,2023-02-25 23:53:41.916649,2023-02-25 23:53:42.256297,0 days 00:00:00.339648,13.600000000000001,0.013002855480376241,0.7,0.09867322481813157,13,2486,4865428,l1,COMPLETE
921,8837.279309277446,2023-02-26 00:01:08.940784,2023-02-26 00:01:09.976613,0 days 00:00:01.035829,11.100000000000001,0.005675294875557334,0.7999999999999999,0.07571959962677918,11,2817,1205969,l1,COMPLETE
