iteration,rmse,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,state
144,2312.352385660639,2023-01-29 17:54:36.352053,2023-01-29 17:56:43.565858,0 days 00:02:07.213805,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
62,2312.352385660639,2023-01-29 14:52:51.624065,2023-01-29 14:54:58.963024,0 days 00:02:07.338959,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
145,2312.352385660639,2023-01-29 17:56:49.865377,2023-01-29 17:58:58.194779,0 days 00:02:08.329402,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
147,2312.352385660639,2023-01-29 18:01:15.343204,2023-01-29 18:03:31.226165,0 days 00:02:15.882961,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
148,2312.352385660639,2023-01-29 18:03:35.539776,2023-01-29 18:05:42.939360,0 days 00:02:07.399584,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
150,2312.352385660639,2023-01-29 18:07:57.374215,2023-01-29 18:10:05.113678,0 days 00:02:07.739463,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
151,2312.352385660639,2023-01-29 18:10:09.917070,2023-01-29 18:12:17.911600,0 days 00:02:07.994530,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
152,2312.352385660639,2023-01-29 18:12:22.423647,2023-01-29 18:14:36.452051,0 days 00:02:14.028404,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
153,2312.352385660639,2023-01-29 18:14:41.338559,2023-01-29 18:16:49.636965,0 days 00:02:08.298406,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
154,2312.352385660639,2023-01-29 18:16:56.416917,2023-01-29 18:19:11.197804,0 days 00:02:14.780887,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
155,2312.352385660639,2023-01-29 18:19:18.729813,2023-01-29 18:21:26.883407,0 days 00:02:08.153594,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
156,2312.352385660639,2023-01-29 18:21:31.266946,2023-01-29 18:23:38.836209,0 days 00:02:07.569263,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
157,2312.352385660639,2023-01-29 18:23:43.241258,2023-01-29 18:25:51.019199,0 days 00:02:07.777941,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
159,2312.352385660639,2023-01-29 18:38:21.831696,2023-01-29 18:40:42.860491,0 days 00:02:21.028795,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
160,2312.352385660639,2023-01-29 18:40:47.757986,2023-01-29 18:42:55.255977,0 days 00:02:07.497991,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
161,2312.352385660639,2023-01-29 18:42:59.375734,2023-01-29 18:45:06.990985,0 days 00:02:07.615251,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
146,2312.352385660639,2023-01-29 17:59:03.897710,2023-01-29 18:01:11.098315,0 days 00:02:07.200605,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
125,2312.352385660639,2023-01-29 17:12:42.063220,2023-01-29 17:14:49.922644,0 days 00:02:07.859424,0.6,0.5,15.0,8.0,800.0,6.5,0.78,COMPLETE
100,2312.6191006101903,2023-01-29 16:17:02.296563,2023-01-29 16:19:18.688699,0 days 00:02:16.392136,0.6,0.5,15.0,7.0,800.0,6.5,0.78,COMPLETE
32,2313.6221124725107,2023-01-29 13:48:21.344999,2023-01-29 13:50:26.681322,0 days 00:02:05.336323,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
20,2313.6221124725107,2023-01-29 13:22:09.931779,2023-01-29 13:24:13.065290,0 days 00:02:03.133511,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
23,2313.6221124725107,2023-01-29 13:28:54.509814,2023-01-29 13:30:57.093936,0 days 00:02:02.584122,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
24,2313.6221124725107,2023-01-29 13:31:04.004170,2023-01-29 13:33:06.794885,0 days 00:02:02.790715,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
26,2313.6221124725107,2023-01-29 13:35:03.618807,2023-01-29 13:37:17.472704,0 days 00:02:13.853897,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
27,2313.6221124725107,2023-01-29 13:37:26.229667,2023-01-29 13:39:29.423291,0 days 00:02:03.193624,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
31,2313.6221124725107,2023-01-29 13:46:02.394897,2023-01-29 13:48:12.790262,0 days 00:02:10.395365,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
33,2313.6221124725107,2023-01-29 13:50:31.722476,2023-01-29 13:52:47.992340,0 days 00:02:16.269864,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
34,2313.6221124725107,2023-01-29 13:52:52.310523,2023-01-29 13:54:54.401756,0 days 00:02:02.091233,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
42,2313.6221124725107,2023-01-29 14:09:48.243847,2023-01-29 14:11:56.174509,0 days 00:02:07.930662,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
43,2313.6221124725107,2023-01-29 14:12:00.482397,2023-01-29 14:14:02.849100,0 days 00:02:02.366703,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
44,2313.6221124725107,2023-01-29 14:14:07.158248,2023-01-29 14:16:09.240370,0 days 00:02:02.082122,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
45,2313.6221124725107,2023-01-29 14:16:15.779384,2023-01-29 14:18:18.288094,0 days 00:02:02.508710,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
47,2313.6221124725107,2023-01-29 14:20:26.230642,2023-01-29 14:22:29.100486,0 days 00:02:02.869844,0.6,0.5,15.0,9.0,800.0,6.5,0.78,COMPLETE
