iteration,rmse,datetime_start,datetime_complete,duration,bagging_temperature,boosting_type,bootstrap_type,depth,l2_leaf_reg,learning_rate,min_data_in_leaf,n_estimators,one_hot_max_size,subsample,state
90,2459.86561032675,2023-02-03 23:54:46.175979,2023-02-03 23:55:08.654635,0 days 00:00:22.478656,,Plain,Bernoulli,9,0.831817509633188,0.26357410607710674,2,455,20,0.9708512756737707,COMPLETE
66,2460.0034322934807,2023-02-03 23:45:27.995775,2023-02-03 23:45:50.630494,0 days 00:00:22.634719,,Plain,Bernoulli,10,0.8159873875737377,0.13605626681706243,2,475,17,0.9602855213911914,COMPLETE
87,2461.6508867474945,2023-02-03 23:53:39.982133,2023-02-03 23:53:57.285130,0 days 00:00:17.302997,,Plain,Bernoulli,9,0.7946460330504109,0.19617200461878337,4,478,18,0.9269864235597551,COMPLETE
84,2465.731307311773,2023-02-03 23:52:18.751284,2023-02-03 23:52:35.365766,0 days 00:00:16.614482,,Plain,Bernoulli,9,0.7544491174293958,0.2426568162170146,4,470,19,0.8367524585140929,COMPLETE
61,2466.0299449257736,2023-02-03 23:43:24.373707,2023-02-03 23:43:40.829099,0 days 00:00:16.455392,,Plain,Bernoulli,9,0.868737609578601,0.2447824192694949,5,410,19,0.9987164012146543,COMPLETE
86,2466.9444969149554,2023-02-03 23:53:16.910983,2023-02-03 23:53:35.614328,0 days 00:00:18.703345,,Plain,Bernoulli,10,0.7279469729881657,0.11965196594622032,2,490,20,0.9012544655222393,COMPLETE
39,2469.6087323741567,2023-02-03 23:34:39.233372,2023-02-03 23:34:58.697595,0 days 00:00:19.464223,,Plain,Bernoulli,10,0.6893675268847694,0.17494807098905293,13,343,13,0.8653295066607786,COMPLETE
83,2469.9756019833244,2023-02-03 23:51:58.296800,2023-02-03 23:52:14.613441,0 days 00:00:16.316641,,Plain,Bernoulli,8,0.7140385575942175,0.2890735868632924,6,500,19,0.941144354565057,COMPLETE
73,2470.5248695973555,2023-02-03 23:48:12.021714,2023-02-03 23:48:35.599545,0 days 00:00:23.577831,,Plain,Bernoulli,10,0.7827417730117106,0.10195662786527426,2,497,16,0.9668641993599827,COMPLETE
56,2471.3366142390682,2023-02-03 23:41:29.887306,2023-02-03 23:41:49.849057,0 days 00:00:19.961751,,Plain,Bernoulli,9,0.8917955048330131,0.22870785523879084,6,406,19,0.9943075941319979,COMPLETE
